Date,Date Value,"Off day=1, Work=0",Days 1-7 (sun-sat) ,Hours,SYS Price in d,Volume in d,Avg Price d,Avg Load d,Wind Volume,Monthly Delta % change in wages ,"Capacity on transmission lines, MWh/h","Total congestion income on international connections, EUR per hour",Gas differenced
12/31/2015,42369,1.00,5.00,22.00,16.19,43644.00,16.61,1084366.70,2836.00,0.0244,680.00,0.00,0.00
12/31/2015,42369,1.00,5.00,23.00,15.91,41790.90,16.61,1084366.70,2672.00,0.0244,680.00,0.00,0.00
1/1/2016,42370,1.00,6.00,0.00,16.39,40180.10,16.61,1084366.70,2508.00,0.0244,680.00,0.00,0.00
1/1/2016,42370,1.00,6.00,1.00,16.04,39293.80,16.61,1084366.70,2369.00,0.0244,680.00,0.00,0.00
1/1/2016,42370,1.00,6.00,2.00,15.74,38513.80,16.61,1084366.70,2256.00,0.0244,680.00,0.00,0.00
1/1/2016,42370,1.00,6.00,3.00,15.57,38126.80,16.61,1084366.70,2162.00,0.0244,680.00,0.00,0.00
1/1/2016,42370,1.00,6.00,4.00,15.47,37894.30,16.61,1084366.70,2109.00,0.0244,680.00,0.00,0.00
1/1/2016,42370,1.00,6.00,5.00,15.75,38542.20,16.61,1084366.70,2032.00,0.0244,680.00,0.00,0.00
1/1/2016,42370,1.00,6.00,6.00,15.36,39194.00,16.61,1084366.70,2072.00,0.0244,680.00,0.00,0.00
1/1/2016,42370,1.00,6.00,7.00,15.37,40686.60,16.61,1084366.70,2046.00,0.0244,680.00,0.00,0.00
1/1/2016,42370,1.00,6.00,8.00,15.19,41599.50,16.61,1084366.70,2101.00,0.0244,680.00,0.00,0.00
1/1/2016,42370,1.00,6.00,9.00,15.39,42345.40,16.61,1084366.70,2086.00,0.0244,680.00,0.00,0.00
1/1/2016,42370,1.00,6.00,10.00,15.78,43401.60,16.61,1084366.70,2059.00,0.0244,680.00,0.00,0.00
1/1/2016,42370,1.00,6.00,11.00,16.15,44227.90,16.61,1084366.70,2009.00,0.0244,680.00,0.00,0.00
1/1/2016,42370,1.00,6.00,12.00,16.50,45018.10,16.61,1084366.70,2035.00,0.0244,680.00,0.00,0.00
1/1/2016,42370,1.00,6.00,13.00,16.72,45559.10,16.61,1084366.70,2042.00,0.0244,680.00,0.00,0.00
1/1/2016,42370,1.00,6.00,14.00,17.17,46525.20,16.61,1084366.70,2018.00,0.0244,680.00,0.00,0.00
1/1/2016,42370,1.00,6.00,15.00,18.00,48526.70,16.61,1084366.70,2023.00,0.0244,680.00,0.00,0.00
1/1/2016,42370,1.00,6.00,16.00,18.49,49656.00,16.61,1084366.70,2031.00,0.0244,680.00,0.00,0.00
1/1/2016,42370,1.00,6.00,17.00,18.80,50255.20,16.61,1084366.70,1978.00,0.0244,680.00,0.00,0.00
1/1/2016,42370,1.00,6.00,18.00,18.62,49852.80,16.61,1084366.70,2066.00,0.0244,680.00,0.00,0.00
1/1/2016,42370,1.00,6.00,19.00,17.92,48578.60,16.61,1084366.70,2084.00,0.0244,680.00,0.00,0.00
1/1/2016,42370,1.00,6.00,20.00,17.67,47260.70,16.61,1084366.70,2126.00,0.0244,680.00,0.00,0.00
1/1/2016,42370,1.00,6.00,21.00,17.37,46222.30,15.70,1138632.60,2183.00,0.0244,680.00,0.00,0.00
1/1/2016,42370,1.00,6.00,22.00,16.84,44461.60,15.70,1138632.60,2202.00,0.0244,680.00,8530.42,0.00
1/1/2016,42370,1.00,6.00,23.00,16.23,42342.80,15.70,1138632.60,2187.00,0.0244,680.00,3234.60,0.00
1/2/2016,42371,1.00,7.00,0.00,16.28,40813.00,15.70,1138632.60,2097.00,0.0244,680.00,0.00,0.00
1/2/2016,42371,1.00,7.00,1.00,15.85,39685.10,15.70,1138632.60,2048.00,0.0244,680.00,242.76,0.00
1/2/2016,42371,1.00,7.00,2.00,15.02,37471.40,15.70,1138632.60,2088.00,0.0244,680.00,908.80,0.00
1/2/2016,42371,1.00,7.00,3.00,13.18,37355.70,15.70,1138632.60,2130.00,0.0244,680.00,657.14,0.00
1/2/2016,42371,1.00,7.00,4.00,12.69,37608.30,15.70,1138632.60,2228.00,0.0244,680.00,717.80,0.00
1/2/2016,42371,1.00,7.00,5.00,12.94,38441.00,15.70,1138632.60,2388.00,0.0244,680.00,310.80,0.00
1/2/2016,42371,1.00,7.00,6.00,13.58,40417.20,15.70,1138632.60,2512.00,0.0244,680.00,-310.80,0.00
1/2/2016,42371,1.00,7.00,7.00,14.37,42206.10,15.70,1138632.60,2604.00,0.0244,680.00,0.00,0.00
1/2/2016,42371,1.00,7.00,8.00,15.74,44737.40,15.70,1138632.60,2628.00,0.0244,680.00,0.00,0.00
1/2/2016,42371,1.00,7.00,9.00,15.74,46326.50,15.70,1138632.60,2665.00,0.0244,680.00,118.40,0.00
1/2/2016,42371,1.00,7.00,10.00,15.99,47617.40,15.70,1138632.60,2681.00,0.0244,680.00,0.00,0.00
1/2/2016,42371,1.00,7.00,11.00,16.07,48195.40,15.70,1138632.60,2625.00,0.0244,680.00,0.00,0.00
1/2/2016,42371,1.00,7.00,12.00,15.89,47846.90,15.70,1138632.60,2619.00,0.0244,680.00,96.20,0.00
1/2/2016,42371,1.00,7.00,13.00,16.01,47898.30,15.70,1138632.60,2563.00,0.0244,680.00,429.20,0.00
1/2/2016,42371,1.00,7.00,14.00,16.20,48447.10,15.70,1138632.60,2564.00,0.0244,680.00,791.80,0.00
1/2/2016,42371,1.00,7.00,15.00,16.78,49701.70,15.70,1138632.60,2527.00,0.0244,680.00,747.40,0.00
1/2/2016,42371,1.00,7.00,16.00,17.54,50947.10,15.70,1138632.60,2507.00,0.0244,680.00,740.00,0.00
1/2/2016,42371,1.00,7.00,17.00,17.92,51586.10,15.70,1138632.60,2505.00,0.0244,680.00,643.80,0.00
1/2/2016,42371,1.00,7.00,18.00,17.61,51138.80,15.70,1138632.60,2463.00,0.0244,680.00,303.40,0.00
1/2/2016,42371,1.00,7.00,19.00,16.96,49908.90,15.70,1138632.60,2415.00,0.0244,680.00,0.00,0.00
1/2/2016,42371,1.00,7.00,20.00,16.70,48675.40,15.70,1138632.60,2349.00,0.0244,680.00,0.00,0.00
1/2/2016,42371,1.00,7.00,21.00,16.14,47212.40,16.80,1291483.80,2291.00,0.0244,680.00,0.00,0.00
1/2/2016,42371,1.00,7.00,22.00,16.03,46292.70,16.80,1291483.80,2191.00,0.0244,680.00,6363.00,0.00
1/2/2016,42371,1.00,7.00,23.00,15.46,43836.80,16.80,1291483.80,2094.00,0.0244,680.00,10210.84,0.00
1/3/2016,42372,1.00,1.00,0.00,16.01,42625.90,16.80,1291483.80,1909.00,0.0244,680.00,9923.67,0.00
1/3/2016,42372,1.00,1.00,1.00,15.59,41762.40,16.80,1291483.80,1830.00,0.0244,680.00,7556.56,0.00
1/3/2016,42372,1.00,1.00,2.00,15.68,41236.30,16.80,1291483.80,1704.00,0.0244,680.00,8515.52,0.00
1/3/2016,42372,1.00,1.00,3.00,15.55,40803.10,16.80,1291483.80,1615.00,0.0244,680.00,6711.80,0.00
1/3/2016,42372,1.00,1.00,4.00,15.29,40642.60,16.80,1291483.80,1512.00,0.0244,680.00,10530.20,0.00
1/3/2016,42372,1.00,1.00,5.00,15.58,41201.20,16.80,1291483.80,1412.00,0.0244,680.00,8332.40,0.00
1/3/2016,42372,1.00,1.00,6.00,15.06,42589.00,16.80,1291483.80,1405.00,0.0244,680.00,4943.20,0.00
1/3/2016,42372,1.00,1.00,7.00,15.52,44178.50,16.80,1291483.80,1326.00,0.0244,680.00,325.60,0.00
1/3/2016,42372,1.00,1.00,8.00,15.78,45720.70,16.80,1291483.80,1343.00,0.0244,680.00,333.00,0.00
1/3/2016,42372,1.00,1.00,9.00,16.23,47318.00,16.80,1291483.80,1282.00,0.0244,680.00,1073.00,0.00
1/3/2016,42372,1.00,1.00,10.00,16.88,48819.10,16.80,1291483.80,1269.00,0.0244,680.00,1161.80,0.00
1/3/2016,42372,1.00,1.00,11.00,17.58,50257.90,16.80,1291483.80,1289.00,0.0244,680.00,969.40,0.00
1/3/2016,42372,1.00,1.00,12.00,17.55,50357.50,16.80,1291483.80,1310.00,0.0244,680.00,969.40,0.00
1/3/2016,42372,1.00,1.00,13.00,17.18,49911.20,16.80,1291483.80,1328.00,0.0244,680.00,962.00,0.00
1/3/2016,42372,1.00,1.00,14.00,17.41,50315.90,16.80,1291483.80,1399.00,0.0244,680.00,1598.40,0.00
1/3/2016,42372,1.00,1.00,15.00,17.47,51437.90,16.80,1291483.80,1400.00,0.0244,680.00,1398.60,0.00
1/3/2016,42372,1.00,1.00,16.00,18.62,52803.60,16.80,1291483.80,1403.00,0.0244,680.00,1502.20,0.00
1/3/2016,42372,1.00,1.00,17.00,19.17,53751.50,16.80,1291483.80,1451.00,0.0244,680.00,1502.20,0.00
1/3/2016,42372,1.00,1.00,18.00,18.84,53344.00,16.80,1291483.80,1522.00,0.0244,680.00,1221.00,0.00
1/3/2016,42372,1.00,1.00,19.00,18.34,52547.60,16.80,1291483.80,1578.00,0.0244,680.00,954.60,0.00
1/3/2016,42372,1.00,1.00,20.00,17.90,51483.10,16.80,1291483.80,1642.00,0.0244,680.00,0.00,0.00
1/3/2016,42372,1.00,1.00,21.00,17.52,50473.10,19.21,1324801.80,1677.00,0.0244,680.00,969.40,0.11
1/3/2016,42372,1.00,1.00,22.00,16.79,48932.90,19.21,1324801.80,1699.00,0.0244,680.00,1613.20,0.11
1/3/2016,42372,1.00,1.00,23.00,15.67,46119.60,19.21,1324801.80,1758.00,0.0244,680.00,2249.60,0.11
1/4/2016,42373,0.00,2.00,0.00,15.83,44630.70,19.21,1324801.80,1625.00,0.0244,680.00,3700.00,0.11
1/4/2016,42373,0.00,2.00,1.00,15.56,43671.40,19.21,1324801.80,1732.00,0.0244,680.00,8658.00,0.11
1/4/2016,42373,0.00,2.00,2.00,15.41,43293.00,19.21,1324801.80,1761.00,0.0244,680.00,9412.80,0.11
1/4/2016,42373,0.00,2.00,3.00,15.44,43396.30,19.21,1324801.80,1794.00,0.0244,680.00,5986.60,0.11
1/4/2016,42373,0.00,2.00,4.00,15.73,44353.30,19.21,1324801.80,1846.00,0.0244,680.00,0.00,0.11
1/4/2016,42373,0.00,2.00,5.00,16.22,47087.30,19.21,1324801.80,1877.00,0.0244,680.00,0.00,0.11
1/4/2016,42373,0.00,2.00,6.00,18.10,51785.20,19.21,1324801.80,1917.00,0.0244,680.00,0.00,0.11
1/4/2016,42373,0.00,2.00,7.00,20.20,56945.20,19.21,1324801.80,2040.00,0.0244,680.00,0.00,0.11
1/4/2016,42373,0.00,2.00,8.00,21.66,58720.90,19.21,1324801.80,2103.00,0.0244,680.00,0.00,0.11
1/4/2016,42373,0.00,2.00,9.00,20.97,58833.60,19.21,1324801.80,2115.00,0.0244,680.00,0.00,0.11
1/4/2016,42373,0.00,2.00,10.00,21.02,58808.20,19.21,1324801.80,2076.00,0.0244,680.00,0.00,0.11
1/4/2016,42373,0.00,2.00,11.00,20.74,58482.30,19.21,1324801.80,2113.00,0.0244,680.00,0.00,0.11
1/4/2016,42373,0.00,2.00,12.00,20.43,57930.50,19.21,1324801.80,2188.00,0.0244,680.00,0.00,0.11
1/4/2016,42373,0.00,2.00,13.00,20.42,57899.60,19.21,1324801.80,2295.00,0.0244,680.00,0.00,0.11
1/4/2016,42373,0.00,2.00,14.00,20.61,58218.70,19.21,1324801.80,2341.00,0.0244,680.00,939.80,0.11
1/4/2016,42373,0.00,2.00,15.00,20.95,59106.00,19.21,1324801.80,2381.00,0.0244,680.00,5483.40,0.11
1/4/2016,42373,0.00,2.00,16.00,22.61,59927.30,19.21,1324801.80,2292.00,0.0244,680.00,0.00,0.11
1/4/2016,42373,0.00,2.00,17.00,23.63,60175.70,19.21,1324801.80,2274.00,0.0244,680.00,0.00,0.11
1/4/2016,42373,0.00,2.00,18.00,21.75,59191.90,19.21,1324801.80,2327.00,0.0244,680.00,0.00,0.11
1/4/2016,42373,0.00,2.00,19.00,20.42,57828.30,19.21,1324801.80,2278.00,0.0244,680.00,0.00,0.11
1/4/2016,42373,0.00,2.00,20.00,19.44,55870.40,19.21,1324801.80,2210.00,0.0244,680.00,0.00,0.11
1/4/2016,42373,0.00,2.00,21.00,18.85,54202.70,22.88,1329910.60,2139.00,0.0244,680.00,0.00,-0.06
1/4/2016,42373,0.00,2.00,22.00,17.91,51896.20,22.88,1329910.60,2013.00,0.0244,680.00,0.00,-0.06
1/4/2016,42373,0.00,2.00,23.00,17.08,49229.10,22.88,1329910.60,1954.00,0.0244,680.00,0.00,-0.06
1/5/2016,42374,0.00,3.00,0.00,17.68,46965.60,22.88,1329910.60,1735.00,0.0244,680.00,0.00,-0.06
1/5/2016,42374,0.00,3.00,1.00,17.33,46035.10,22.88,1329910.60,1594.00,0.0244,680.00,0.00,-0.06
1/5/2016,42374,0.00,3.00,2.00,17.24,45686.60,22.88,1329910.60,1599.00,0.0244,680.00,0.00,-0.06
1/5/2016,42374,0.00,3.00,3.00,17.32,45809.00,22.88,1329910.60,1561.00,0.0244,680.00,0.00,-0.06
1/5/2016,42374,0.00,3.00,4.00,17.66,46623.00,22.88,1329910.60,1538.00,0.0244,680.00,0.00,-0.06
1/5/2016,42374,0.00,3.00,5.00,18.22,48884.00,22.88,1329910.60,1566.00,0.0244,680.00,0.00,-0.06
1/5/2016,42374,0.00,3.00,6.00,19.44,53699.40,22.88,1329910.60,1578.00,0.0244,680.00,0.00,-0.06
1/5/2016,42374,0.00,3.00,7.00,22.72,58247.10,22.88,1329910.60,1543.00,0.0244,680.00,1036.00,-0.06
1/5/2016,42374,0.00,3.00,8.00,26.55,59679.00,22.88,1329910.60,1573.00,0.0244,680.00,1058.20,-0.06
1/5/2016,42374,0.00,3.00,9.00,26.73,59695.10,22.88,1329910.60,1620.00,0.0244,680.00,199.80,-0.06
1/5/2016,42374,0.00,3.00,10.00,27.15,59616.90,22.88,1329910.60,1592.00,0.0244,680.00,281.20,-0.06
1/5/2016,42374,0.00,3.00,11.00,26.11,59395.50,22.88,1329910.60,1562.00,0.0244,680.00,273.80,-0.06
1/5/2016,42374,0.00,3.00,12.00,23.81,58819.10,22.88,1329910.60,1475.00,0.0244,680.00,296.00,-0.06
1/5/2016,42374,0.00,3.00,13.00,22.58,58771.50,22.88,1329910.60,1396.00,0.0244,680.00,1820.40,-0.06
1/5/2016,42374,0.00,3.00,14.00,23.52,59138.20,22.88,1329910.60,1398.00,0.0244,680.00,7414.80,-0.06
1/5/2016,42374,0.00,3.00,15.00,27.10,60124.80,22.88,1329910.60,1385.00,0.0244,680.00,9916.00,-0.06
1/5/2016,42374,0.00,3.00,16.00,33.83,60970.00,22.88,1329910.60,1367.00,0.0244,680.00,2590.00,-0.06
1/5/2016,42374,0.00,3.00,17.00,34.09,61001.30,22.88,1329910.60,1336.00,0.0244,680.00,259.00,-0.06
1/5/2016,42374,0.00,3.00,18.00,27.93,60185.70,22.88,1329910.60,1381.00,0.0244,680.00,0.00,-0.06
1/5/2016,42374,0.00,3.00,19.00,23.79,59010.20,22.88,1329910.60,1377.00,0.0244,680.00,0.00,-0.06
1/5/2016,42374,0.00,3.00,20.00,20.74,56948.70,22.88,1329910.60,1333.00,0.0244,680.00,0.00,-0.06
1/5/2016,42374,0.00,3.00,21.00,20.18,55574.10,30.09,1394298.60,1258.00,0.0244,680.00,0.00,0.04
1/5/2016,42374,0.00,3.00,22.00,19.24,53311.80,30.09,1394298.60,1243.00,0.0244,680.00,0.00,0.04
1/5/2016,42374,0.00,3.00,23.00,18.24,50610.10,30.09,1394298.60,1190.00,0.0244,680.00,0.00,0.04
1/6/2016,42375,1.00,4.00,0.00,20.15,48901.00,30.09,1394298.60,1111.00,0.0244,680.00,0.00,0.04
1/6/2016,42375,1.00,4.00,1.00,19.74,47855.80,30.09,1394298.60,1112.00,0.0244,680.00,0.00,0.04
1/6/2016,42375,1.00,4.00,2.00,19.43,47379.60,30.09,1394298.60,1183.00,0.0244,680.00,0.00,0.04
1/6/2016,42375,1.00,4.00,3.00,19.47,47477.20,30.09,1394298.60,1144.00,0.0244,680.00,0.00,0.04
1/6/2016,42375,1.00,4.00,4.00,19.76,47969.20,30.09,1394298.60,1109.00,0.0244,680.00,0.00,0.04
1/6/2016,42375,1.00,4.00,5.00,20.21,49545.80,30.09,1394298.60,1074.00,0.0244,680.00,0.00,0.04
1/6/2016,42375,1.00,4.00,6.00,21.13,52987.10,30.09,1394298.60,1052.00,0.0244,680.00,0.00,0.04
1/6/2016,42375,1.00,4.00,7.00,24.84,56269.70,30.09,1394298.60,1061.00,0.0244,680.00,0.00,0.04
1/6/2016,42375,1.00,4.00,8.00,28.21,57564.70,30.09,1394298.60,1009.00,0.0244,680.00,0.00,0.04
1/6/2016,42375,1.00,4.00,9.00,34.01,58116.10,30.09,1394298.60,1015.00,0.0244,680.00,0.00,0.04
1/6/2016,42375,1.00,4.00,10.00,35.78,58407.50,30.09,1394298.60,952.00,0.0244,680.00,0.00,0.04
1/6/2016,42375,1.00,4.00,11.00,39.26,58546.80,30.09,1394298.60,953.00,0.0244,680.00,0.00,0.04
1/6/2016,42375,1.00,4.00,12.00,38.52,58396.30,30.09,1394298.60,926.00,0.0244,680.00,0.00,0.04
1/6/2016,42375,1.00,4.00,13.00,38.72,58392.70,30.09,1394298.60,911.00,0.0244,680.00,5823.80,0.04
1/6/2016,42375,1.00,4.00,14.00,34.91,59016.00,30.09,1394298.60,924.00,0.0244,680.00,9657.00,0.04
1/6/2016,42375,1.00,4.00,15.00,38.43,59546.80,30.09,1394298.60,957.00,0.0244,680.00,11359.00,0.04
1/6/2016,42375,1.00,4.00,16.00,42.45,59966.30,30.09,1394298.60,1013.00,0.0244,680.00,13519.80,0.04
1/6/2016,42375,1.00,4.00,17.00,46.41,60356.60,30.09,1394298.60,1023.00,0.0244,680.00,11854.80,0.04
1/6/2016,42375,1.00,4.00,18.00,45.35,60276.60,30.09,1394298.60,1054.00,0.0244,680.00,0.00,0.04
1/6/2016,42375,1.00,4.00,19.00,36.25,59576.10,30.09,1394298.60,1064.00,0.0244,680.00,0.00,0.04
1/6/2016,42375,1.00,4.00,20.00,30.68,58631.30,30.09,1394298.60,1054.00,0.0244,680.00,0.00,0.04
1/6/2016,42375,1.00,4.00,21.00,26.89,57300.00,38.94,1372249.60,1053.00,0.0244,680.00,0.00,-0.02
1/6/2016,42375,1.00,4.00,22.00,21.52,55052.00,38.94,1372249.60,1039.00,0.0244,680.00,495.80,-0.02
1/6/2016,42375,1.00,4.00,23.00,20.08,52379.40,38.94,1372249.60,1030.00,0.0244,680.00,0.00,-0.02
1/7/2016,42376,0.00,5.00,0.00,22.74,51126.90,38.94,1372249.60,947.00,0.0244,680.00,0.00,-0.02
1/7/2016,42376,0.00,5.00,1.00,21.88,50110.40,38.94,1372249.60,956.00,0.0244,680.00,0.00,-0.02
1/7/2016,42376,0.00,5.00,2.00,21.64,49747.80,38.94,1372249.60,944.00,0.0244,680.00,170.20,-0.02
1/7/2016,42376,0.00,5.00,3.00,21.76,49950.00,38.94,1372249.60,937.00,0.0244,680.00,1909.20,-0.02
1/7/2016,42376,0.00,5.00,4.00,22.39,50783.00,38.94,1372249.60,933.00,0.0244,680.00,3633.40,-0.02
1/7/2016,42376,0.00,5.00,5.00,26.45,52940.50,38.94,1372249.60,937.00,0.0244,680.00,32900.40,-0.02
1/7/2016,42376,0.00,5.00,6.00,33.44,57765.20,38.94,1372249.60,950.00,0.0244,680.00,51393.00,-0.02
1/7/2016,42376,0.00,5.00,7.00,54.97,61464.30,38.94,1372249.60,972.00,0.0244,680.00,37192.40,-0.02
1/7/2016,42376,0.00,5.00,8.00,59.70,62269.30,38.94,1372249.60,1043.00,0.0244,680.00,33773.60,-0.02
1/7/2016,42376,0.00,5.00,9.00,58.03,61897.50,38.94,1372249.60,1081.00,0.0244,680.00,25404.20,-0.02
1/7/2016,42376,0.00,5.00,10.00,57.04,61989.40,38.94,1372249.60,1112.00,0.0244,680.00,23287.80,-0.02
1/7/2016,42376,0.00,5.00,11.00,54.94,62006.80,38.94,1372249.60,1137.00,0.0244,680.00,26469.80,-0.02
1/7/2016,42376,0.00,5.00,12.00,47.74,61435.10,38.94,1372249.60,1219.00,0.0244,680.00,25781.60,-0.02
1/7/2016,42376,0.00,5.00,13.00,42.90,61382.50,38.94,1372249.60,1313.00,0.0244,680.00,30946.80,-0.02
1/7/2016,42376,0.00,5.00,14.00,43.71,61473.90,38.94,1372249.60,1384.00,0.0244,680.00,56935.60,-0.02
1/7/2016,42376,0.00,5.00,15.00,49.73,62105.70,38.94,1372249.60,1476.00,0.0244,680.00,53849.80,-0.02
1/7/2016,42376,0.00,5.00,16.00,59.60,62728.20,38.94,1372249.60,1575.00,0.0244,680.00,34802.20,-0.02
1/7/2016,42376,0.00,5.00,17.00,58.09,62854.50,38.94,1372249.60,1652.00,0.0244,680.00,11455.20,-0.02
1/7/2016,42376,0.00,5.00,18.00,41.63,62256.70,38.94,1372249.60,1731.00,0.0244,680.00,7910.60,-0.02
1/7/2016,42376,0.00,5.00,19.00,34.45,61197.90,38.94,1372249.60,1821.00,0.0244,680.00,3256.00,-0.02
1/7/2016,42376,0.00,5.00,20.00,30.52,59676.30,38.94,1372249.60,1881.00,0.0244,680.00,244.20,-0.02
1/7/2016,42376,0.00,5.00,21.00,27.17,58301.40,32.76,1290301.20,1925.00,0.0244,680.00,0.00,0.12
1/7/2016,42376,0.00,5.00,22.00,23.25,55952.30,32.76,1290301.20,1966.00,0.0244,680.00,6436.80,0.12
1/7/2016,42376,0.00,5.00,23.00,20.84,52883.00,32.76,1290301.20,1996.00,0.0244,680.00,1875.20,0.12
1/8/2016,42377,0.00,6.00,0.00,21.36,50131.40,32.76,1290301.20,2041.00,0.0244,680.00,3680.88,0.12
1/8/2016,42377,0.00,6.00,1.00,20.71,49377.90,32.76,1290301.20,2101.00,0.0244,680.00,4712.00,0.12
1/8/2016,42377,0.00,6.00,2.00,20.23,48649.00,32.76,1290301.20,2248.00,0.0244,680.00,4408.52,0.12
1/8/2016,42377,0.00,6.00,3.00,20.17,48419.70,32.76,1290301.20,2313.00,0.0244,680.00,2313.75,0.12
1/8/2016,42377,0.00,6.00,4.00,20.26,49208.20,32.76,1290301.20,2310.00,0.0244,680.00,0.00,0.12
1/8/2016,42377,0.00,6.00,5.00,21.65,51990.90,32.76,1290301.20,2337.00,0.0244,680.00,1420.80,0.12
1/8/2016,42377,0.00,6.00,6.00,25.63,57523.80,32.76,1290301.20,2341.00,0.0244,680.00,11233.20,0.12
1/8/2016,42377,0.00,6.00,7.00,35.55,61240.20,32.76,1290301.20,2328.00,0.0244,680.00,12661.40,0.12
1/8/2016,42377,0.00,6.00,8.00,46.11,61868.30,32.76,1290301.20,2330.00,0.0244,680.00,13231.20,0.12
1/8/2016,42377,0.00,6.00,9.00,37.84,62149.20,32.76,1290301.20,2283.00,0.0244,680.00,8280.60,0.12
1/8/2016,42377,0.00,6.00,10.00,34.73,62119.40,32.76,1290301.20,2192.00,0.0244,680.00,5283.60,0.12
1/8/2016,42377,0.00,6.00,11.00,34.43,61879.70,32.76,1290301.20,2080.00,0.0244,680.00,888.00,0.12
1/8/2016,42377,0.00,6.00,12.00,34.09,61448.30,32.76,1290301.20,1982.00,0.0244,680.00,0.00,0.12
1/8/2016,42377,0.00,6.00,13.00,31.70,60996.90,32.76,1290301.20,1912.00,0.0244,680.00,939.80,0.12
1/8/2016,42377,0.00,6.00,14.00,34.42,60292.10,32.76,1290301.20,1783.00,0.0244,680.00,1554.00,0.12
1/8/2016,42377,0.00,6.00,15.00,43.80,60410.00,32.76,1290301.20,1708.00,0.0244,680.00,1924.00,0.12
1/8/2016,42377,0.00,6.00,16.00,48.51,61285.60,32.76,1290301.20,1610.00,0.0244,680.00,1110.00,0.12
1/8/2016,42377,0.00,6.00,17.00,48.94,61145.10,32.76,1290301.20,1600.00,0.0244,680.00,947.20,0.12
1/8/2016,42377,0.00,6.00,18.00,49.75,60288.40,32.76,1290301.20,1553.00,0.0244,680.00,0.00,0.12
1/8/2016,42377,0.00,6.00,19.00,42.84,59233.50,32.76,1290301.20,1444.00,0.0244,680.00,0.00,0.12
1/8/2016,42377,0.00,6.00,20.00,34.43,58178.20,32.76,1290301.20,1406.00,0.0244,680.00,0.00,0.12
1/8/2016,42377,0.00,6.00,21.00,28.78,57104.00,26.64,1217601.10,1335.00,0.0244,680.00,0.00,0.00
1/8/2016,42377,0.00,6.00,22.00,26.49,54949.40,26.64,1217601.10,1261.00,0.0244,680.00,0.00,0.00
1/8/2016,42377,0.00,6.00,23.00,23.70,52360.40,26.64,1217601.10,1215.00,0.0244,680.00,0.00,0.00
1/9/2016,42378,1.00,7.00,0.00,25.69,50170.50,26.64,1217601.10,1110.00,0.0244,680.00,0.00,0.00
1/9/2016,42378,1.00,7.00,1.00,23.95,48943.80,26.64,1217601.10,1062.00,0.0244,680.00,0.00,0.00
1/9/2016,42378,1.00,7.00,2.00,22.96,48166.20,26.64,1217601.10,1063.00,0.0244,680.00,0.00,0.00
1/9/2016,42378,1.00,7.00,3.00,22.77,47608.60,26.64,1217601.10,997.00,0.0244,680.00,0.00,0.00
1/9/2016,42378,1.00,7.00,4.00,22.29,46885.30,26.64,1217601.10,943.00,0.0244,680.00,0.00,0.00
1/9/2016,42378,1.00,7.00,5.00,22.64,47855.60,26.64,1217601.10,935.00,0.0244,680.00,0.00,0.00
1/9/2016,42378,1.00,7.00,6.00,22.74,49816.80,26.64,1217601.10,921.00,0.0244,680.00,0.00,0.00
1/9/2016,42378,1.00,7.00,7.00,24.02,52382.50,26.64,1217601.10,896.00,0.0244,680.00,0.00,0.00
1/9/2016,42378,1.00,7.00,8.00,25.02,54253.90,26.64,1217601.10,847.00,0.0244,680.00,0.00,0.00
1/9/2016,42378,1.00,7.00,9.00,26.51,55867.50,26.64,1217601.10,846.00,0.0244,680.00,0.00,0.00
1/9/2016,42378,1.00,7.00,10.00,27.88,56748.40,26.64,1217601.10,854.00,0.0244,680.00,0.00,0.00
1/9/2016,42378,1.00,7.00,11.00,28.60,57055.10,26.64,1217601.10,809.00,0.0244,680.00,0.00,0.00
1/9/2016,42378,1.00,7.00,12.00,27.77,56864.30,26.64,1217601.10,807.00,0.0244,680.00,0.00,0.00
1/9/2016,42378,1.00,7.00,13.00,26.98,56731.80,26.64,1217601.10,807.00,0.0244,680.00,0.00,0.00
1/9/2016,42378,1.00,7.00,14.00,27.08,56925.70,26.64,1217601.10,852.00,0.0244,680.00,1406.00,0.00
1/9/2016,42378,1.00,7.00,15.00,29.52,57875.10,26.64,1217601.10,918.00,0.0244,680.00,5187.40,0.00
1/9/2016,42378,1.00,7.00,16.00,34.48,58636.80,26.64,1217601.10,990.00,0.0244,680.00,0.00,0.00
1/9/2016,42378,1.00,7.00,17.00,45.40,59365.90,26.64,1217601.10,1088.00,0.0244,680.00,0.00,0.00
1/9/2016,42378,1.00,7.00,18.00,33.10,58737.40,26.64,1217601.10,1181.00,0.0244,680.00,0.00,0.00
